dataset_use_id,paper_id,task_id,dataset_id,paper_file,db_title,original_db_title,db_description,db_link
dataset_use_648bb8665f99,paper_0accd46e95fd,task_e097cf9a59e5,dataset_c9e7ecfca1a5,17_Known_Unknowns_OOD.pdf,MoleculeNet,MoleculeNet,"MoleculeNet is a collection of molecular datasets for machine learning, used here for four graph-to-property regression tasks: ESOL (1,128 small molecules with aqueous solubility), FreeSolv (643 molecules with experimental and calculated hydration free energies), Lipophilicity (4,200 molecules with octanol/water distribution coefficients), and BACE (1,513 molecules with binding affinities to human β-secretase 1). These datasets provide SMILES strings and experimentally or computationally derived property values, and are used to train and evaluate the transductive OOD predictor for molecular property extrapolation — specifically to screen for molecules with extreme (top 30%) property values beyond the training support.",https://moleculenet.org
dataset_use_6abcf98e93f6,paper_068c396e3b41,task_241faca80cb0,dataset_fed40cdb3663,19_DTNet_Dielectric_Tensor.pdf,Materials Project (v2023.11.1) Dielectric Dataset,Materials Project (v2023.11.1) Dielectric Dataset,"A DFT-calculated dataset of 7,277 inorganic crystal structures with computed dielectric tensors, sourced from the Materials Project database. It contains three components per material: electronic dielectric tensor (ε∞), ionic dielectric tensor (ε⁰), and their sum (total ε), each as symmetric 3×3 tensors. After cleaning—removing entries with any tensor element outside [−10, 100] and structures containing elements unsupported by PFP—6,648 structures remained. This dataset is used to train and evaluate the DTNet model for equivariant dielectric tensor prediction across 72 elements and all crystal systems.",https://next-gen.materialsproject.org/api
dataset_use_a9c60cb9113f,paper_068c396e3b41,task_241faca80cb0,dataset_f5fc3794aeae,19_DTNet_Dielectric_Tensor.pdf,matbench_dielectric,Matbench Dielectric Task,"A benchmark subset of Materials Project structures curated for dielectric property prediction, where the target property is the refractive index η (related to the electronic dielectric constant via η = √ε∞). The dataset includes ~1,000–2,000 structures (exact size not specified but drawn from MP) and is used exclusively for out-of-distribution benchmarking—evaluating DTNet’s generalization by predicting ε∞ and computing η from predicted tensors. It supports model validation and leaderboard comparison against state-of-the-art methods like MODNet.",https://matbench.materialsvirtuallab.org/
dataset_use_af6839f5e534,paper_e25217f4266d,task_78314418eccc,dataset_19d1b1004506,20_GMTNet.pdf,JARVIS-DFT,JARVIS-DFT dataset,"A curated collection of DFT-computed crystal tensor properties sourced from the JARVIS-DFT database, containing 4,713 dielectric tensors (unitless relative dielectric constants), 4,998 piezoelectric tensors (in C/m²), and 14,220 elastic tensors (in GPa), each paired with its corresponding crystal structure (atomic positions, lattice vectors, and elemental features). The dataset is constructed by extracting both tensor values and structures directly from consistent DFT calculation files to guarantee alignment between structural symmetry and tensor symmetry constraints, and is used to train and evaluate GMTNet’s ability to predict symmetry-respecting tensors.",https://jarvis.nist.gov/
dataset_use_82bf6a79848a,paper_7eb9d3cfd258,task_b2fdc1e458d6,dataset_3d1fc9ebc1ce,21_ComFormer.pdf,JARVIS Database,JARVIS,"JARVIS is a curated dataset of crystalline materials containing over 69,000 structures with computed properties such as formation energy, total energy, bandgap (OPT and MBJ), and energy above hull. It includes both experimentally observed and computationally predicted structures. In this paper, JARVIS is used to train and evaluate the ComFormer models on five regression tasks, with specific train/validation/test splits (e.g., 44,578/5,572/5,572 for formation energy), and serves to validate the model's ability to predict diverse material properties using geometrically complete crystal graphs.",https://jarvis.nist.gov/
dataset_use_968aa5ac5584,paper_7eb9d3cfd258,task_b2fdc1e458d6,dataset_d55b16e3041b,21_ComFormer.pdf,Materials Project,The Materials Project,"The Materials Project is a large-scale database of computationally derived materials properties, containing over 100,000 crystalline structures with DFT-calculated properties including formation energy, band gap, bulk modulus, and shear modulus. The paper uses a specific version (MP-2018.6.1) with standardized data splits (e.g., 60,000/5,000/4,239 for formation energy) to benchmark ComFormer against prior methods, demonstrating its effectiveness on medium-scale tasks and robustness with limited training samples (e.g., only 4,664 samples for bulk/shear moduli).",https://materialsproject.org/
dataset_use_339a4297cb4d,paper_7eb9d3cfd258,task_b2fdc1e458d6,dataset_3ee88ee61ae1,21_ComFormer.pdf,Matbench,MatBench,"MatBench is a standardized benchmark for materials property prediction, featuring tasks across vastly different scales and complexities. In this work, two MatBench tasks are used: 'e_form' (132,752 crystals) for large-scale evaluation and 'jdft2d' (636 2D crystals) for small-scale, challenging evaluation. These datasets test the scalability and generalizability of ComFormer, particularly its ability to handle extremely large datasets and sparse, low-data regimes, with performance reported using MAE and RMSE metrics.",https://matbench.materialsproject.org/
dataset_use_d310d33bda1b,paper_1572685de644,task_862fa2410163,dataset_d55b16e3041b,22_Crystalformer.pdf,Materials Project,Materials Project (MEGNet),"A collection of 69,239 DFT-calculated crystalline materials from the Materials Project database, curated by Chen et al. (2019). It contains crystal structures (unit cell coordinates, species, lattice vectors) and associated quantum-mechanically computed properties: formation energy, bandgap, bulk modulus, and shear modulus. In this paper, it is used to train and evaluate Crystalformer for regression on these four properties using consistent train/validation/test splits.",https://materialsproject.org/
dataset_use_394c5b165816,paper_1572685de644,task_862fa2410163,dataset_19d1b1004506,22_Crystalformer.pdf,JARVIS-DFT,JARVIS-DFT (3D 2021),"A dataset of 55,723 DFT-computed crystalline materials compiled by Choudhary et al. (2020), available via the JARVIS platform. It includes unit-cell structural data (atomic positions, species, lattice vectors) and properties: formation energy, total energy, bandgap (computed with two functionals: OPT and MBJ), and energy above hull (E_hull). The paper uses it for regression benchmarking across five property prediction tasks, following standardized splits established in prior work (e.g., Yan et al., 2022).",https://jarvis.nist.gov/
dataset_use_8fe9915f1b57,paper_0010b7688bb5,task_1f1a85917ec8,dataset_19d1b1004506,23_CrysDiff.pdf,JARVIS-DFT,JARVIS-DFT,"A publicly available materials database containing 55,722 DFT-calculated crystalline materials, each with 19 computed properties including formation energy, bandgap (OPT and MBJ), total energy, Ehull, bulk modulus (Kv), shear modulus (Gv), SLME (%), and spillage. It provides full 3D structural information: atom types (A), fractional coordinates (F), and lattice vectors (L). In this paper, JARVIS-DFT is used exclusively for the downstream fine-tuning and evaluation phase — i.e., to train and test the crystal property prediction models on nine target properties under standard train/val/test splits (80%/10%/10%).",https://jarvis.nist.gov/
dataset_use_d28fd2df6bc1,paper_0010b7688bb5,task_1f1a85917ec8,dataset_d55b16e3041b,23_CrysDiff.pdf,Materials Project,Materials Project (MP),"A large-scale computational materials database containing over 100,000+ DFT-optimized crystal structures, each annotated with structural metadata (space group, lattice parameters, atomic positions) and computed properties. In this paper, MP contributes ~800K untagged crystal graph data (i.e., structures without property labels) used solely for self-supervised pre-training of CrysDiff via crystal structure reconstruction — enabling learning of latent marginal distributions p(F, L | A) without supervision.",https://materialsproject.org/
dataset_use_eb7b12844189,paper_0010b7688bb5,task_1f1a85917ec8,dataset_f6b0e6dabd69,23_CrysDiff.pdf,Open Quantum Materials Database,OQMD (Open Quantum Materials Database),"A high-throughput DFT database containing ~400,000+ predicted crystal structures and their computed thermodynamic properties (e.g., formation energy). Like MP, it provides full 3D structural representations (A, F, L) but no experimental property labels. In this paper, OQMD contributes the remaining portion (~800K total) of unlabelled crystal structures used for pre-training CrysDiff, alongside MP. It serves the same role as MP: enabling unsupervised learning of crystal geometry distributions via diffusion-based reconstruction.",https://oqmd.org/
dataset_use_12bede9081fa,paper_0010b7688bb5,task_1f1a85917ec8,dataset_f6b0e6dabd69,23_CrysDiff.pdf,Open Quantum Materials Database,OQMD-EXP,"A small experimental subset of OQMD containing 1,500 experimentally measured formation energies for crystalline materials — curated from literature and validated against synthesis outcomes. This dataset is used only in the experimental validation phase to assess how well CrysDiff mitigates DFT calculation bias: models are fine-tuned on combinations of DFT data (from JARVIS-DFT or OQMD) plus varying percentages (20% or 80%) of OQMD-EXP, then evaluated on held-out experimental formation energy values.",https://oqmd.org/
dataset_use_adb846e44575,paper_a9ca0fbfd8f7,task_25b6baf65d50,dataset_d55b16e3041b,24_Structure_Aware_Transfer_Learning.pdf,Materials Project,Materials Project (MP),"A large-scale DFT-computed database containing ~140,000 inorganic crystalline materials with relaxed crystal structures (POSCAR files) and computed properties including formation energy, bandgap, elastic tensors, and more. In this paper, it serves as the *source dataset*: its formation energy labels and 3D crystal structures are used to pre-train the ALIGNN source model for transfer learning across diverse target properties and material classes.",https://materialsproject.org/
